EmployeeID,Salary,Age,YearsExperience
6587,166109,45,25
6588,58633,49,4
6589,54495,22,4
6590,94550,22,19
6591,66483,49,24
6592,143181,57,9
6593,64069,41,17
6594,168442,29,18
6595,149873,22,1
6596,146843,47,14
6597,101947,46,4
6598,125761,31,10
6599,143753,33,23
6600,161764,28,14
6601,58926,33,7
6602,129782,38,12
6603,134700,26,22
6604,103984,35,29
6605,79593,55,27
6606,105609,38,16
6607,35209,56,5
6608,156700,22,11
6609,167605,57,4
6610,116597,36,28
6611,37211,40,13
6612,39927,26,8
6613,147333,40,7
6614,185666,26,11
6615,106382,33,11
6616,169005,40,26
6617,133780,33,17
6618,70696,57,22
6619,97616,33,14
6620,167161,39,2
6621,187195,55,20
6622,168869,54,21
6623,80013,39,8
6624,169418,50,22
6625,194744,26,27
6626,178725,46,2
6627,79556,45,21
6628,153723,50,15
6629,56140,59,5
6630,31184,54,6
6631,195565,31,17
6632,185918,58,8
6633,141361,54,19
6634,183267,44,5
6635,35606,32,23
6636,165028,45,19
6637,46555,45,14
6638,120385,28,10
6639,179762,42,13
6640,88502,41,22
6641,187419,31,5
6642,133844,46,7
6643,121321,57,10
6644,79056,36,11
6645,128234,27,3
6646,71850,58,13
6647,57843,23,2
6648,92320,33,4
6649,59793,25,3
6650,178929,44,15
6651,49627,34,4
6652,91822,38,23
6653,85798,52,21
6654,105318,37,4
6655,134186,47,15
6656,117902,49,6
6657,189629,22,23
6658,101334,33,28
6659,136719,58,27
6660,153099,41,5
6661,42720,23,12
6662,87608,57,7
6663,137449,36,3
6664,132828,59,7
6665,156613,43,12
6666,102095,53,15
6667,135924,41,19
6668,126452,57,6
6669,117593,54,8
6670,196964,36,29
6671,136975,24,6
6672,107242,50,26
6673,146041,48,27
6674,156202,26,3
6675,107606,52,28
6676,153769,43,5
6677,148542,56,9
6678,136438,28,24
6679,30924,27,16
6680,81322,47,22
6681,187550,22,16
6682,101042,40,9
6683,76418,28,18
6684,130699,57,13
6685,120140,33,11
6686,41781,41,25
6687,166587,44,10
6688,147358,46,29
6689,66133,51,10
6690,127628,50,6
6691,106946,52,16
6692,115058,39,25
6693,170167,40,12
6694,181542,25,4
6695,73129,22,5
6696,38531,36,2
6697,67038,29,19
6698,117939,36,1
6699,72674,36,4
6700,157572,43,12
6701,59831,39,2
6702,87174,37,12
6703,41279,23,16
6704,199292,57,2
6705,90610,41,17
6706,83051,37,26
6707,86652,24,28
6708,95524,51,2
6709,36470,23,4
6710,83473,56,6
6711,180952,47,29
6712,74439,26,28
6713,44308,23,23
6714,121563,41,7
6715,65081,55,23
6716,39837,55,15
6717,148128,41,20
6718,197896,46,12
6719,194145,41,5
6720,142651,46,14
6721,127624,35,16
6722,187371,33,11
6723,60063,26,12
6724,99453,23,19
6725,132166,37,17
6726,44506,51,24
6727,143604,59,26
6728,56026,45,27
6729,188744,51,7
6730,199489,58,9
6731,82413,32,14
6732,95066,35,26
6733,80971,44,20
6734,188353,37,12
6735,143978,42,15
6736,189163,25,12
6737,80494,54,21
6738,133864,35,21
6739,179682,40,29
6740,162151,26,23
6741,125386,57,13
6742,116126,52,9
6743,192023,39,24
6744,110863,52,7
6745,108291,51,1
6746,155659,42,28
6747,37235,51,10
6748,112733,25,29
6749,92712,26,6
6750,182545,31,26
6751,155849,48,15
6752,109823,37,15
6753,134215,51,9
6754,62230,34,13
6755,114573,57,23
6756,70644,42,1
6757,75203,36,9
6758,96677,41,3
6759,186497,41,9
6760,153246,26,20
6761,114817,53,25
6762,99806,27,29
6763,72814,51,15
6764,100219,47,24
6765,125345,58,7
6766,130088,34,4
6767,99322,50,25
6768,51650,26,20
6769,124242,46,17
6770,170262,34,22
6771,68196,45,4
6772,59709,52,26
6773,110428,41,19
6774,39943,29,28
6775,51042,30,5
6776,73894,42,16
6777,167941,41,3
6778,86759,36,11
6779,135973,47,25
6780,74306,32,28
6781,138369,58,22
6782,181990,32,15
6783,58379,48,19
6784,150667,51,21
6785,164034,40,24
6786,174923,55,14
6787,147626,59,16
6788,155180,44,24
6789,82349,22,6
6790,175817,24,5
6791,35730,24,21
6792,174993,49,17
6793,49023,35,16
6794,156796,51,2
6795,111533,26,28
6796,113286,36,11
6797,71979,59,4
6798,52837,35,6
6799,176069,35,27
6800,134975,29,7
6801,50923,29,17
6802,38876,40,8
6803,90973,53,28
6804,163959,52,1
6805,72422,50,25
6806,81413,32,15
6807,132484,34,20
6808,163913,48,12
6809,58756,40,15
6810,101576,47,23
6811,148248,58,27
6812,40304,30,22
6813,60341,49,15
6814,165830,53,29
6815,178082,24,9
6816,157039,53,16
6817,192730,26,2
6818,162447,29,15
6819,129485,35,15
6820,52092,24,27
6821,161562,45,7
6822,33729,34,27
6823,167046,50,21
6824,148222,29,13
6825,115216,52,23
6826,113860,47,17
6827,126870,39,11
6828,51398,39,27
6829,64650,28,10
6830,182364,59,25
6831,133889,37,1
6832,33159,54,14
6833,128162,24,5
6834,132834,59,8
6835,178137,25,1
6836,51638,57,7
6837,31073,25,2
6838,59320,30,7
6839,64924,38,7
6840,98116,38,9
6841,32159,54,22
6842,78940,41,4
6843,109436,35,23
6844,44678,43,7
6845,173093,48,20
6846,167844,24,18
6847,97163,45,13
6848,184536,51,11
6849,81137,29,9
6850,191304,43,14
6851,91497,46,8
6852,130485,31,21
6853,135468,50,14
6854,30901,22,21
6855,117980,42,17
6856,137594,45,27
6857,32881,30,25
6858,59863,47,27
6859,166694,30,14
6860,162450,41,26
6861,75201,56,27
6862,89251,57,24
6863,102572,57,5
6864,69255,30,10
6865,93212,43,6
6866,80210,22,28
6867,155629,26,10
6868,52499,30,11
6869,132552,58,26
6870,91360,59,24
6871,165675,40,6
6872,157466,29,10
6873,115473,53,14
6874,173704,34,20
6875,191679,41,3
6876,121873,57,7
6877,95756,58,29
6878,86344,51,2
6879,168421,31,7
6880,101154,52,17
6881,57464,46,13
6882,151897,50,26
6883,67344,45,21
6884,113791,42,9
6885,185371,30,13
6886,162534,23,15
6887,150209,25,13
6888,111441,29,17
6889,120456,53,8
6890,111788,35,9
6891,44175,34,9
6892,167263,42,8
6893,113434,45,16
6894,114518,39,20
6895,96537,47,7
6896,145721,53,17
6897,77645,54,7
6898,53283,52,6
6899,116971,39,5
6900,122759,56,17
6901,132780,33,8
6902,191096,46,26
6903,60734,52,1
6904,30515,31,16
6905,140782,55,17
6906,96727,24,3
6907,139164,29,13
6908,76216,53,8
6909,101833,50,16
6910,88755,43,24
6911,57856,41,7
6912,103870,27,21
6913,185234,50,15
6914,167080,38,24
6915,37987,52,2
6916,126502,55,24
6917,164404,59,28
6918,96323,58,27
6919,39873,25,2
6920,197516,23,10
6921,196412,33,5
6922,135219,56,27
6923,35033,27,29
6924,103324,29,4
6925,45689,42,15
6926,139756,56,13
6927,30066,36,17
6928,144159,28,21
6929,37533,36,23
6930,145828,27,1
6931,89658,38,18
6932,68498,25,28
6933,139028,43,15
6934,41772,53,14
6935,119385,43,9
6936,42940,48,12
6937,148027,36,5
6938,46932,43,29
6939,54648,49,23
6940,62966,59,2
6941,188849,30,23
6942,193639,55,23
6943,178246,57,7
6944,72598,30,21
6945,174870,36,9
6946,178630,41,18
6947,91084,29,4
6948,161250,49,2
6949,47118,40,24
6950,52616,37,28
6951,161870,32,27
6952,37601,29,1
6953,55363,54,25
6954,32795,31,12
6955,127462,39,13
6956,132892,56,14
6957,102833,24,5
6958,33084,48,27
6959,125865,49,28
6960,30731,27,3
6961,162201,35,28
6962,189094,28,27
6963,31605,31,4
6964,107506,36,17
6965,74130,52,19
6966,190337,50,11
6967,193402,38,8
6968,98469,50,12
6969,176259,36,18
6970,186863,47,18
6971,120436,33,9
6972,142341,46,5
6973,161965,26,21
6974,129694,25,17
6975,49773,52,13
6976,34239,24,6
6977,50863,24,24
6978,81415,47,22
6979,98968,38,14
6980,90430,31,15
6981,31515,23,23
6982,127206,45,14
6983,175677,32,4
6984,86240,45,18
6985,35586,56,1
6986,150419,44,12
6987,152374,53,22
6988,61186,44,9
6989,56928,55,10
6990,152990,40,21
6991,117029,23,28
6992,50711,23,18
6993,84962,36,17
6994,50039,42,19
6995,66561,56,4
6996,31577,26,16
6997,137792,48,7
6998,189422,45,9
6999,194870,28,8
7000,40785,27,25
7001,102227,54,7
7002,148680,38,10
7003,91957,51,8
7004,95431,29,24
7005,178369,28,17
7006,101894,27,12
7007,180653,25,14
7008,85192,22,12
7009,31462,36,25
7010,158848,52,2
7011,176583,46,12
7012,106106,54,27
7013,78665,56,14
7014,111010,26,7
7015,102573,26,29
7016,137803,57,26
7017,149682,38,26
7018,43386,35,13
7019,154069,50,21
7020,84460,29,4
7021,167293,55,1
7022,184546,22,17
7023,145375,50,3
7024,142660,57,17
7025,182117,58,8
7026,121319,50,3
7027,146582,26,27
7028,165994,53,10
7029,183778,45,2
7030,72771,40,22
7031,82335,33,4
7032,82949,22,29
7033,125558,28,29
7034,176312,38,14
7035,132272,55,11
7036,32716,28,14
7037,177646,38,13
7038,181285,24,27
7039,101916,50,29
7040,80906,43,4
7041,30463,59,2
7042,193045,50,2
7043,104694,26,11
7044,181723,51,22
7045,98694,44,5
7046,50008,42,9
7047,100474,47,20
7048,68185,42,21
7049,117924,41,17
7050,64980,44,12
7051,52504,25,28
7052,84970,42,18
7053,46766,42,3
7054,146944,22,5
7055,123922,36,28
7056,172767,38,21
7057,178868,35,20
7058,175631,40,14
7059,194211,55,16
7060,150494,27,26
7061,38802,27,19
7062,64159,26,9
7063,41516,28,17
7064,80492,54,22
7065,59086,34,7
7066,143758,22,10
7067,60480,34,4
7068,158023,48,10
7069,140195,28,3
7070,68737,24,24
7071,39265,46,9
7072,144165,54,13
7073,149501,38,1
7074,100990,35,15
7075,45386,58,15
7076,134718,44,11
7077,67425,45,28
7078,151635,50,10
7079,83634,59,25
7080,116988,48,7
7081,136337,59,1
7082,171215,44,7
7083,176653,52,5
7084,97443,57,26
7085,59424,38,29
7086,118844,58,29
7087,71984,24,23
7088,71505,57,16
7089,132478,26,28
7090,92699,36,25
7091,188029,27,8
7092,186536,31,22
7093,144012,53,2
7094,184721,44,8
7095,64758,38,28
7096,166668,41,14
7097,46374,36,4
7098,148686,43,24
7099,33775,27,15
7100,57388,25,7
7101,153800,44,20
7102,51029,40,8
7103,113981,52,27
7104,83639,24,11
7105,144010,49,28
7106,175717,24,27
7107,61105,35,2
7108,174740,39,9
7109,177032,48,6
7110,156519,31,23
7111,172429,36,26
7112,132739,40,1
7113,81796,30,3
7114,45804,25,10
7115,157732,36,5
7116,175698,29,12
7117,189204,22,23
7118,37951,28,1
7119,167521,52,9
7120,49065,39,21
7121,131503,33,13
7122,135072,51,28
7123,170202,54,19
7124,119360,28,7
7125,92287,49,26
7126,198065,24,16
7127,192947,27,8
7128,167126,52,26
7129,137357,59,26
7130,59670,36,19
7131,79112,28,7
7132,118388,51,23
7133,119156,48,4
7134,189379,38,10
7135,77922,39,25
7136,123348,43,1
7137,109335,47,17
7138,56312,48,21
7139,96985,45,13
7140,160744,29,19
7141,130963,42,26
7142,61551,50,13
7143,119813,42,9
7144,131025,24,5
7145,154342,52,23
7146,39637,48,1
7147,73258,48,2
7148,196765,30,11
7149,170896,54,28
7150,159553,54,4
7151,56950,47,9
7152,184560,49,5
7153,157870,52,5
7154,30215,22,25
7155,135603,41,8
7156,41523,33,2
7157,98689,38,7
7158,53834,36,17
7159,64474,55,26
7160,73066,37,27
7161,40400,25,11
7162,155211,29,15
7163,40345,55,25
7164,63896,46,3
7165,58899,36,13
7166,58229,49,18
7167,35583,30,20
7168,165969,23,20
7169,101537,38,3
7170,165639,31,2
7171,104807,30,5
7172,159648,52,20
7173,142652,23,5
7174,174401,45,13
7175,101792,40,28
7176,161300,38,28
7177,67052,31,8
7178,76032,49,27
7179,63686,59,16
7180,106981,49,18
7181,128802,22,25
7182,163881,24,26
7183,197619,36,16
7184,72818,31,1
7185,130422,42,8
7186,101927,58,28
7187,109465,36,21
7188,143221,44,2
7189,67333,35,24
7190,156457,36,5
7191,46576,31,26
7192,149875,30,15
7193,69405,26,14
7194,124000,46,26
7195,61601,47,29
7196,97946,29,3
7197,82116,43,7
7198,134186,46,4
7199,92894,33,11
7200,195707,30,27
7201,37465,31,26
7202,86754,31,12
7203,122850,30,15
7204,139765,47,6
7205,122691,56,26
7206,68871,48,24
7207,59511,52,1
7208,110960,40,18
7209,95776,59,14
7210,74462,27,29
7211,62574,36,24
7212,132072,50,7
7213,186258,26,10
7214,183885,35,9
7215,108282,23,2
7216,139779,44,8
7217,48557,40,22
7218,189132,45,1
7219,102104,41,20
7220,167152,48,2
7221,174926,45,7
7222,152013,38,25
7223,188097,46,16
7224,71081,52,22
7225,165440,49,4
7226,149181,49,21
7227,57094,43,27
7228,96766,26,17
7229,113053,29,29
7230,185063,59,4
7231,31301,49,29
7232,189682,33,26
7233,111463,46,3
7234,195750,59,9
7235,54466,36,22
7236,56081,55,15
7237,54354,34,20
7238,123297,29,3
7239,48300,34,12
7240,94384,57,15
7241,125027,27,29
7242,151684,59,20
7243,90892,53,8
7244,65525,42,12
7245,187604,28,21
7246,36464,47,13
7247,46562,36,15
7248,137392,44,11
7249,85514,59,17
7250,143428,36,21
7251,142564,37,24
7252,138047,53,27
7253,62634,58,12
7254,30060,39,20
7255,39269,41,18
7256,53065,23,29
7257,32895,44,16
7258,110859,51,3
7259,173424,24,27
7260,134127,22,9
7261,126426,43,7
7262,193088,50,19
7263,41962,35,5
7264,63302,49,19
7265,115382,42,10
7266,34011,53,20
7267,159716,27,12
7268,49782,22,8
7269,150654,42,3
7270,39196,25,19
7271,73459,24,27
7272,117245,51,11
7273,108863,52,8
7274,153206,55,26
7275,131010,40,13
7276,62769,41,26
7277,137529,44,23
7278,54700,46,23
7279,35269,36,10
7280,151631,59,18
7281,73880,44,12
7282,144003,23,7
7283,169392,36,26
7284,79589,56,11
7285,65897,31,10
7286,192002,35,3
7287,44380,48,7
7288,100934,35,29
7289,85830,56,4
7290,35529,54,29
7291,124598,22,8
7292,112987,55,8
7293,79178,40,6
7294,168009,45,13
7295,151952,25,12
7296,69886,57,3
7297,79699,34,6
7298,106396,53,22
7299,120678,30,19
7300,55279,37,11
7301,199178,24,4
7302,140776,41,15
7303,131444,31,2
7304,136300,43,15
7305,143793,24,17
7306,146278,32,2
7307,133247,46,7
7308,38997,29,26
7309,136102,30,16
7310,115711,36,5
7311,146045,53,16
7312,70860,24,25
7313,33225,25,19
7314,140114,51,2
7315,143218,34,15
7316,130764,42,4
7317,137041,40,2
7318,142224,43,27
7319,93656,41,23
7320,106290,58,10
7321,86633,52,22
7322,56655,31,24
7323,151118,39,29
7324,33114,41,5
7325,56502,39,18
7326,79768,32,29
7327,78128,43,4
7328,181100,39,1
7329,113123,55,18
7330,138255,44,20
7331,196405,22,6
7332,33174,31,20
7333,147769,22,20
7334,65398,59,14
7335,197001,30,27
7336,165393,52,26
7337,153549,28,10
7338,102635,38,18
7339,53760,56,9
7340,172432,58,12
7341,171385,39,10
7342,160674,54,24
7343,166873,25,24
7344,44130,44,21
7345,175343,32,19
7346,177147,30,6
7347,137215,51,14
7348,180056,29,25
7349,118095,26,8
7350,90942,33,23
7351,173933,22,14
7352,128970,36,11
7353,112203,46,24
7354,182049,39,16
7355,118177,59,20
7356,102902,47,6
7357,122172,24,15
7358,176702,43,15
7359,50056,47,14
7360,168454,40,21
7361,85739,57,12
7362,111685,42,2
7363,78639,47,8
7364,30992,34,19
7365,102394,57,14
7366,97657,45,5
7367,57160,47,24
7368,75156,42,27
7369,116442,39,9
7370,180644,36,13
7371,147925,36,9
7372,34136,27,14
7373,91868,52,5
7374,112263,49,2
7375,62167,29,7
7376,140957,50,16
7377,45479,42,11
7378,149392,38,11
7379,192448,45,23
7380,165895,57,12
7381,49585,52,13
7382,178344,55,8
7383,56619,23,24
7384,105069,24,16
7385,69895,51,21
7386,33720,29,1
7387,49267,28,13
7388,176768,33,11
7389,191040,40,29
7390,83364,47,4
7391,184417,49,4
7392,81567,36,15
7393,121229,35,27
7394,180457,35,3
7395,108518,24,24
7396,112844,50,19
7397,193991,27,29
7398,120697,44,21
7399,87196,49,2
7400,145600,35,6
7401,130625,35,22
7402,161567,41,24
7403,74755,34,8
7404,63324,48,17
7405,108929,56,5
7406,162624,23,2
7407,81272,45,26
7408,196925,50,12
7409,193996,24,5
7410,104462,25,10
7411,184961,23,28
7412,84675,41,9
7413,103591,36,20
7414,183706,53,8
7415,62363,22,1
7416,107004,59,24
7417,70718,56,6
7418,143627,28,24
7419,56870,34,22
7420,67394,22,11
7421,82057,35,3
7422,109795,50,28
7423,110409,24,15
7424,43016,45,11
7425,72137,22,24
7426,161225,31,5
7427,168925,34,28
7428,42379,57,26
7429,176864,30,16
7430,151169,35,21
7431,199439,57,28
7432,179172,31,7
7433,156082,44,6
7434,143089,56,9
7435,41049,28,7
7436,161858,56,3
7437,191771,23,11
7438,152784,36,27
7439,77691,30,12
7440,198112,38,21
7441,87986,39,25
7442,199834,36,11
7443,184672,39,29
7444,124774,45,26
7445,180882,44,2
7446,135315,33,1
7447,87204,44,27
7448,50085,42,24
7449,63980,47,24
7450,86117,29,2
7451,175213,51,14
7452,170416,55,13
7453,45896,23,24
7454,119353,26,5
7455,59813,52,2
7456,95679,54,23
7457,171753,25,23
7458,33228,27,19
7459,165654,44,17
7460,41397,40,11
7461,199871,29,16
7462,67011,34,20
7463,109183,22,18
7464,123254,27,20
7465,72317,28,8
7466,132489,48,2
7467,70096,36,17
7468,83785,55,11
7469,82344,44,14
7470,150382,45,16
7471,189484,36,15
7472,140489,56,15
7473,41549,25,3
7474,55739,58,26
7475,51209,38,7
7476,137051,52,29
7477,45116,59,12
7478,50045,31,22
7479,187399,48,22
7480,65709,27,23
7481,73617,27,24
7482,187977,36,3
7483,149779,25,19
7484,72919,28,10
7485,113521,47,29
7486,36447,52,8
7487,35499,23,16
7488,69041,49,16
7489,61315,34,12
7490,162371,39,29
7491,150506,51,29
7492,166066,32,23
7493,168561,34,26
7494,121647,45,5
7495,62355,50,20
7496,103805,26,6
7497,98367,56,25
7498,139906,40,6
7499,147409,34,8
7500,107355,26,17
7501,146220,35,12
7502,117173,59,22
7503,31996,43,14
7504,74387,30,2
7505,33089,47,19
7506,128827,26,6
7507,50659,50,18
7508,75178,43,4
7509,125965,24,22
7510,111268,49,5
7511,115042,59,6
7512,136471,35,15
7513,100111,35,6
7514,195637,32,8
7515,130435,30,9
7516,119242,59,21
7517,143204,27,22
7518,183956,22,6
7519,47199,46,22
7520,90038,37,2
7521,87786,36,16
7522,139636,55,20
7523,79294,38,1
7524,195250,24,28
7525,173737,24,16
7526,30534,58,1
7527,121828,38,1
7528,66132,59,7
7529,145720,22,16
7530,66110,28,17
7531,93580,47,16
7532,183541,40,16
7533,94016,51,6
7534,76233,35,18
7535,159863,34,22
7536,136311,41,22
7537,64409,47,28
7538,180396,48,27
7539,169810,46,3
7540,54054,30,8
7541,59709,33,27
7542,139321,31,4
7543,30363,27,29
7544,40358,55,23
7545,164312,40,4
7546,75689,27,17
7547,31936,23,22
7548,142272,36,5
7549,121074,38,25
7550,30882,37,14
7551,181296,49,15
7552,135227,42,25
7553,155865,29,12
7554,153745,31,27
7555,191897,31,13
7556,58885,31,24
7557,164275,30,23
7558,163316,49,18
7559,128322,45,14
7560,98619,40,24
7561,51584,54,19
7562,38521,25,22
7563,63541,24,26
7564,59063,33,7
7565,100268,39,28
7566,156218,44,6
7567,148206,41,5
7568,163639,27,4
7569,177193,55,18
7570,162746,23,25
7571,106411,51,14
7572,139876,30,16
7573,190212,48,23
7574,170399,55,23
7575,53331,45,20
7576,53004,38,14
7577,149243,50,5
7578,171564,57,22
7579,174821,33,28
7580,93217,52,11
7581,119044,30,12
7582,39045,40,18
7583,50116,38,4
7584,48667,23,13
7585,105057,26,20
7586,104205,37,28
7587,57302,38,13
7588,172355,48,4
7589,192007,28,23
7590,102534,29,29
7591,192696,29,23
7592,43440,44,7
7593,141001,53,23
7594,76501,39,2
7595,162341,59,21
7596,37868,33,26
7597,191323,36,18
7598,107909,49,21
7599,114523,59,28
7600,199801,52,6
7601,45734,30,16
7602,113600,29,3
7603,38433,40,22
7604,170183,29,15
7605,133986,55,21
7606,93753,25,20
7607,143783,52,10
7608,51751,59,9
7609,177525,24,11
7610,191149,56,14
7611,195847,40,24
7612,78570,50,12
7613,54503,31,7
7614,163851,33,11
7615,116840,51,17
7616,161827,51,25
7617,69263,39,9
7618,138491,45,22
7619,85087,53,23
7620,81482,30,13
7621,152989,45,16
7622,178472,47,3
7623,70115,24,5
7624,44249,44,23
7625,140361,32,17
7626,54600,31,28
7627,67706,57,1
7628,49222,34,21
7629,129041,50,9
7630,134504,59,23
7631,71139,34,17
7632,144919,47,29
7633,71302,41,13
7634,117838,26,15
7635,169718,41,28
7636,174615,35,21
7637,183857,35,8
7638,108353,29,8
7639,192478,34,28
7640,118992,45,2
7641,81428,36,23
7642,53777,22,10
7643,87939,43,5
7644,116450,55,16
7645,190625,24,25
7646,53548,47,19
7647,198337,35,1
7648,155549,29,13
7649,167799,37,4
7650,193499,42,7
7651,177764,31,1
7652,61625,46,2
7653,54918,59,16
7654,144826,43,14
7655,144881,25,5
7656,45577,25,25
7657,115155,51,14
7658,141776,23,17
7659,129246,50,12
7660,188761,57,20
7661,172226,42,12
7662,124948,42,3
7663,51341,42,21
7664,127554,25,21
7665,137798,22,26
7666,76330,47,2
7667,117759,23,21
7668,116807,30,25
7669,63313,39,21
7670,76900,32,15
7671,108840,46,11
7672,195767,47,10
7673,191297,57,18
7674,116072,56,23
7675,126367,59,22
7676,79156,24,23
7677,117453,56,24
7678,188901,43,26
7679,55938,29,21
7680,89164,36,2
7681,90282,28,7
7682,77801,40,7
7683,170537,38,24
7684,33326,22,7
7685,164731,50,26
7686,188666,34,23
7687,145819,50,14
7688,34763,27,29
7689,171900,26,25
7690,77588,55,24
7691,41221,32,2
7692,172283,30,2
7693,43569,59,23
7694,67860,30,26
7695,75337,29,15
7696,174587,24,11
7697,101695,34,29
7698,136749,40,10
7699,185976,55,3
7700,73790,53,17
7701,98580,37,9
7702,35636,57,15
7703,107129,39,14
7704,163964,35,19
7705,51672,51,17
7706,35812,23,22
7707,30654,34,20
7708,84633,48,17
7709,47143,38,16
7710,85934,52,20
7711,97334,36,8
7712,133463,41,27
7713,155851,26,7
7714,59087,28,12
7715,172690,39,1
7716,38446,32,26
7717,132127,53,12
7718,78867,48,25
7719,90101,47,6
7720,188272,58,16
7721,118074,49,18
7722,148422,23,19
7723,117892,41,23
7724,150044,25,3
7725,69148,34,29
7726,112928,45,3
7727,181770,59,5
7728,81660,50,3
7729,65450,57,19
7730,63757,23,27
7731,108012,39,5
7732,136750,29,14
7733,157043,36,21
7734,192462,38,16
7735,86116,44,28
7736,174233,23,25
7737,62152,27,1
7738,136379,50,17
7739,50836,48,11
7740,187403,58,9
7741,171835,55,21
7742,99444,39,4
7743,123109,31,2
7744,180259,59,28
7745,173029,38,9
7746,165451,34,22
7747,189031,48,25
7748,112018,23,5
7749,153076,55,4
7750,188177,52,23
7751,161949,44,5
7752,113788,28,24
7753,126870,59,24
7754,113308,54,29
7755,87913,33,18
7756,32637,33,13
7757,72025,40,5
7758,129508,30,26
7759,112464,31,24
7760,58742,38,19
7761,41831,31,23
7762,143768,33,3
7763,115092,36,22
7764,120879,52,18
7765,118370,36,6
7766,156537,49,6
7767,134824,25,24
7768,118741,57,5
7769,48830,22,1
7770,85044,55,8
7771,103948,38,28
7772,99202,59,25
7773,67045,54,1
7774,137509,42,21
7775,187699,47,28
7776,45198,57,6
7777,99521,26,20
7778,136471,54,14
7779,59475,22,11
7780,49403,27,2
7781,33681,58,21
7782,121555,23,4
7783,148884,26,13
7784,123122,47,7
7785,145260,34,6
7786,135386,33,3
7787,166701,26,9
7788,123246,23,14
7789,125864,25,20
7790,38417,48,11
7791,148888,31,5
7792,195837,34,14
7793,104499,23,19
7794,160908,47,8
7795,57675,36,27
7796,41332,31,7
7797,49177,43,27
7798,160560,46,27
7799,87104,36,7
7800,114335,34,24
7801,144938,29,23
7802,110730,42,3
7803,166023,42,3
7804,58333,43,18
7805,51673,54,13
7806,144421,48,1
7807,70870,43,5
7808,157536,51,28
7809,101101,30,4
7810,52821,56,16
7811,55494,39,15
7812,129477,26,29
7813,156083,48,27
7814,142698,27,18
7815,141560,53,17
7816,161907,29,14
7817,48646,42,14
7818,153777,39,19
7819,107360,35,29
7820,67335,36,6
7821,99351,47,13
7822,144934,53,18
7823,163501,49,26
7824,71950,53,15
7825,90654,34,29
7826,137422,36,23
7827,139934,39,27
7828,149975,27,7
7829,121186,32,27
7830,134234,53,19
7831,132326,41,17
7832,107527,54,9
7833,116704,29,11
7834,192171,56,5
7835,196991,26,2
7836,126952,56,15
7837,90782,35,24
7838,101116,42,12
7839,119626,45,10
7840,176895,38,10
7841,76015,39,20
7842,132877,55,11
7843,45339,33,10
7844,164563,37,28
7845,161778,25,7
7846,127493,46,14
7847,176800,55,13
7848,168069,49,5
7849,159526,32,29
7850,199595,34,19
7851,151648,52,10
7852,55163,46,8
7853,178790,31,18
7854,117508,45,1
7855,69619,22,5
7856,42126,46,11
7857,94926,49,20
7858,70633,57,11
7859,33317,39,16
7860,74980,27,10
7861,74115,23,15
7862,73158,24,7
7863,135364,29,15
7864,45504,52,29
7865,187732,40,25
7866,67196,27,16
7867,95938,35,6
7868,169677,24,11
7869,87388,22,17
7870,85501,51,15
7871,57043,40,16
7872,63635,40,24
7873,110691,30,2
7874,63132,28,4
7875,45366,58,19
7876,123944,28,6
7877,145267,30,18
7878,69236,25,21
7879,34150,46,11
7880,141369,33,9
7881,49423,27,3
7882,34137,39,2
7883,59992,42,18
7884,140540,36,15
7885,145140,24,25
7886,151225,23,22
7887,96917,25,18
7888,103690,53,19
7889,64235,23,15
7890,49122,50,17
7891,53956,23,18
7892,93879,55,18
7893,88560,48,11
7894,140310,59,18
7895,185732,39,23
7896,31168,57,3
7897,75124,40,13
7898,196969,48,14
7899,176104,41,27
7900,82797,42,4
7901,65294,44,18
7902,33516,51,5
7903,180823,46,14
7904,60373,52,25
7905,152026,48,12
7906,60270,55,25
7907,171458,29,7
7908,95184,40,12
7909,67879,47,8
7910,79597,49,29
7911,33626,25,21
7912,115936,52,21
7913,111515,37,28
7914,85390,31,3
7915,177717,59,22
7916,84144,31,1
7917,174454,30,3
7918,34025,57,11
7919,109380,57,18
7920,148910,40,7
7921,126055,40,9
7922,156189,33,4
7923,164515,34,23
7924,51395,46,24
7925,40725,57,10
7926,63461,46,18
7927,71115,49,23
7928,140084,51,16
7929,113732,26,29
7930,109557,38,12
7931,101260,39,19
7932,189762,42,24
7933,31407,43,22
7934,103568,27,3
7935,88560,37,8
7936,178866,23,27
7937,180953,22,29
7938,121288,51,19
7939,149020,58,9
7940,129301,44,27
7941,44390,22,19
7942,57307,40,17
7943,54502,24,13
7944,52486,23,2
7945,141813,58,4
7946,199330,38,29
7947,133920,49,11
7948,112768,39,2
7949,171820,54,4
7950,92785,36,4
7951,106050,43,20
7952,52738,48,1
7953,104231,58,25
7954,103606,53,26
7955,71662,40,11
7956,148313,49,23
7957,45123,49,2
7958,186688,31,19
7959,41182,41,29
7960,120369,46,8
7961,192403,42,23
7962,56128,35,20
7963,61556,43,4
7964,182948,47,25
7965,170021,32,16
7966,81962,28,15
7967,120054,38,5
7968,54099,39,29
7969,173788,28,27
7970,199957,41,5
7971,83144,59,15
7972,37837,32,23
7973,180231,37,17
7974,155212,48,3
7975,146680,32,18
7976,136802,37,11
7977,132413,44,26
7978,81012,33,6
7979,160193,24,27
7980,178178,23,12
7981,88123,59,22
7982,141825,45,26
7983,38720,50,17
